Treatment,Botrytis,Drought,High Light,Pst,Long Day Senescence,Short Day Senescence
CATMA5a08800,0,0,1,0,0,0
CATMA5a08810,1,0,0,0,0,0
CATMA5a08830,1,1,0,0,0,0
CATMA5a08840,1,0,0,0,0,0
CATMA5a08870,1,0,0,0,0,0
CATMA5a08900,0,0,1,1,1,0
CATMA5a08910,0,0,1,0,0,1
CATMA5a08920,1,0,1,1,1,1
CATMA5a08925,1,1,1,1,1,0
CATMA5a08930,0,0,0,0,1,1
CATMA5a08980,1,0,0,0,1,1
CATMA5a08990,0,1,0,0,0,1
CATMA5a09010,0,0,1,1,0,0
CATMA5a09040,1,0,0,1,1,1
CATMA5a09050,0,0,0,0,1,1
CATMA5a09060,1,0,0,0,1,0
CATMA5a09110,1,0,0,0,0,0
CATMA5a09125,1,1,0,0,0,0
CATMA5a09140,1,0,0,0,0,0
CATMA5a09150,1,1,1,1,1,1
CATMA5a09170,1,1,0,1,1,1
CATMA5a09190,1,0,0,0,0,0
CATMA5a09200,0,0,1,1,1,1
CATMA5a09210,0,0,0,0,1,1
CATMA5a09220,1,0,0,0,0,0
CATMA5a09240,1,0,0,0,0,0
CATMA5a09280,1,1,0,0,0,0
CATMA5a09290,1,0,1,1,1,0
CATMA5a09300,0,0,0,1,0,1
CATMA5a09380,0,0,0,0,1,0
CATMA5a09420,1,0,0,0,1,1
CATMA5a09430,1,1,1,1,1,1
CATMA5a09450,1,0,1,0,1,0
CATMA5a09470,1,0,0,1,0,0
CATMA5a09480,0,0,0,0,1,0
CATMA5a09490,0,0,1,0,1,1
CATMA5a09500,1,0,0,1,1,0
CATMA5a09510,1,0,0,1,1,0
CATMA5a09520,0,0,1,1,1,1
CATMA5a09530,0,0,1,0,0,0
CATMA5a09540,0,0,0,0,1,1
CATMA5a09550,0,0,0,1,0,0
CATMA5a09560,0,0,0,1,0,0
CATMA5a09570,0,0,0,0,0,1
CATMA5a09580,1,1,0,0,1,0
CATMA5a09600,0,0,1,0,1,1
CATMA5a09610,1,0,0,0,0,0
CATMA5a09640,0,0,0,0,1,0
CATMA5a09660,1,0,0,0,1,1
CATMA5a09670,1,0,0,0,1,1
CATMA5a09680,0,1,1,0,1,1
CATMA5a09690,0,0,0,0,0,1
CATMA5a09700,0,0,0,0,0,1
CATMA5a09720,0,1,0,1,1,1
CATMA5a09740,0,1,1,0,1,1
CATMA5a09760,1,0,1,0,0,0
CATMA5a09770,0,0,1,0,0,0
CATMA5a09790,1,0,0,0,0,1
CATMA5a09800,0,0,1,0,0,0
CATMA5a09830,0,1,0,1,0,1
CATMA5a09850,1,0,1,1,1,1
CATMA5a09870,0,0,1,0,1,0
CATMA5a09910,1,1,1,0,1,1
CATMA5a09920,0,0,1,0,1,1
CATMA5a09970,1,0,0,1,1,0
CATMA5A10010,1,0,0,1,0,0
CATMA5A10020,1,0,1,1,1,0
CATMA5A10030,1,0,0,0,1,1
CATMA5A10040,1,0,1,0,0,0
CATMA5A10060,1,0,0,0,0,0
CATMA5A10070,1,0,1,0,0,0
CATMA5A10090,1,1,1,1,1,1
CATMA5A10100,0,0,1,1,1,1
CATMA5A10140,1,0,1,0,0,0
CATMA5A10150,0,1,0,1,1,0
CATMA5A10180,1,0,0,0,0,0
CATMA5A10190,0,1,1,1,1,1
CATMA5A10200,0,0,0,1,0,0
CATMA5A10210,0,0,0,0,0,1
CATMA5A10220,1,0,0,1,1,1
CATMA5A10230,1,1,0,0,1,1
CATMA5A10250,1,0,0,0,1,0
CATMA5A10255,1,0,0,0,0,0
CATMA5A10260,1,0,0,0,1,0
CATMA5A10270,0,0,1,0,0,0
CATMA5A10280,1,0,0,0,1,0
CATMA5A10285,1,0,0,1,1,0
CATMA5A10310,1,0,0,0,0,0
CATMA5A10320,1,0,0,0,0,0
CATMA5A10350,1,0,0,1,1,0
CATMA5A10360,1,1,1,0,0,0
CATMA5A10370,1,0,1,1,1,1
CATMA5a10380,1,0,1,1,1,0
CATMA5A10420,1,1,0,1,1,0
CATMA5A10440,0,0,1,0,0,0
CATMA5A10450,0,0,1,0,1,0
CATMA5A10460,1,0,1,1,1,0
CATMA5A10470,0,0,1,0,0,1
CATMA5A10500,0,0,1,0,0,0
CATMA5A10510,1,0,1,1,1,0
CATMA5A10520,0,0,0,0,0,1
CATMA5A10530,1,0,0,0,1,0
CATMA5A10540,1,1,0,0,1,1
CATMA5A10560,1,0,0,1,0,0
CATMA5A10570,0,0,1,0,0,0
CATMA5A10580,1,1,0,1,1,1
CATMA5A10590,0,0,1,0,1,0
CATMA5A10600,0,1,1,0,0,0
CATMA5A10610,1,1,1,0,0,0
CATMA5A10630,0,1,1,0,1,1
CATMA5A10640,0,0,0,1,1,0
CATMA5A10650,0,0,0,1,1,1
CATMA5A10660,0,0,1,0,0,0
CATMA5A10690,1,0,0,0,1,0
CATMA5A10700,1,0,0,0,0,0
CATMA5A10710,1,0,0,0,1,0
CATMA5a10740,1,0,1,0,1,0
CATMA5a10750,0,0,0,1,0,0
CATMA5A10760,1,0,0,0,1,1
CATMA5A10780,1,0,1,0,1,0
CATMA5A10800,1,0,0,0,0,1
CATMA5A10810,0,0,1,0,1,0
CATMA5A10820,1,0,0,0,0,0
CATMA5A10826,0,0,1,0,0,0
CATMA5A10830,0,0,1,0,1,0
CATMA5A10840,1,1,1,0,0,0
CATMA5A10860,0,0,0,0,1,0
CATMA5A10890,1,0,1,0,0,1
CATMA5A10900,0,0,0,0,1,0
CATMA5A10910,1,0,1,0,1,0
CATMA5A10920,1,0,1,1,1,0
CATMA5A10940,1,0,0,0,0,0
CATMA5A10950,1,0,0,0,0,0
CATMA5A10960,0,0,1,0,1,1
CATMA5A10970,1,1,0,0,1,1
CATMA5A10980,0,0,0,0,0,1
CATMA5A11030,1,0,0,1,1,1
CATMA5A11040,1,0,1,0,0,0
CATMA5A11060,1,0,0,0,0,0
CATMA5A11075,1,1,1,0,1,1
CATMA5A11090,0,1,0,0,1,1
CATMA5A11110,1,0,0,1,1,1
CATMA5A11120,0,0,0,1,0,1
CATMA5A11130,1,0,0,1,1,1
CATMA5A11160,1,0,0,1,0,0
CATMA5A11170,0,0,0,0,1,1
CATMA5A11220,1,0,0,1,1,1
CATMA5A11230,0,0,0,1,0,1
CATMA5A11240,0,0,0,0,0,1
CATMA5A11250,1,0,0,0,0,0
CATMA5a11260,0,0,1,0,0,0
CATMA5A11270,1,0,0,0,0,0
CATMA5A11280,0,0,1,1,1,0
CATMA5A11290,1,0,0,1,1,1
CATMA5A11310,1,0,1,0,0,0
CATMA5A11320,1,0,0,0,1,0
CATMA5A11330,1,0,1,1,1,1
CATMA5A11350,0,0,1,0,1,1
CATMA5A11360,1,0,1,0,0,1
CATMA5A11370,0,1,1,1,1,0
CATMA5A11380,1,0,1,0,1,0
CATMA5A11390,1,0,1,1,1,1
CATMA5A11400,0,0,0,1,0,0
CATMA5A11410,1,0,1,0,1,1
CATMA5A11430,1,0,0,1,1,0
CATMA5A11440,0,0,0,1,0,0
CATMA5A11450,1,0,1,0,0,0
CATMA5A11470,1,0,0,0,1,1
CATMA5A11485,1,0,0,0,1,0
CATMA5A11490,1,0,0,0,0,0
CATMA5A11500,1,0,0,0,0,1
CATMA5A11510,1,0,0,1,0,0
CATMA5A11530,1,0,0,1,1,0
CATMA5A11590,0,0,0,0,1,0
CATMA5A11600,1,0,0,1,1,1
CATMA5A11610,1,0,0,1,1,1
CATMA5A11620,0,0,1,1,0,0
CATMA5A11630,1,1,0,1,0,0
CATMA5A11640,1,0,0,0,0,0
CATMA5A11645,0,0,1,0,1,0
CATMA5A11650,1,1,0,0,1,1
CATMA5A11660,0,0,0,0,1,1
CATMA5A11720,1,0,1,1,1,0
CATMA5A11730,1,0,0,0,0,1
CATMA5A11740,1,1,1,1,1,1
CATMA5A11750,1,0,1,0,1,1
CATMA5A11760,0,0,1,0,0,0
CATMA5A11770,1,0,0,0,1,0
CATMA5A11780,1,0,1,0,0,0
CATMA5A11790,1,0,0,0,0,1
CATMA5A11800,0,0,0,0,1,1
CATMA5A11810,1,0,0,0,0,0
CATMA5A11820,1,0,0,0,0,0
CATMA5A11840,0,0,1,0,0,1
CATMA5A11860,1,1,0,1,1,1
CATMA5A11870,0,0,1,1,1,0
CATMA5A11880,1,0,1,1,1,0
CATMA5A11890,1,0,0,1,0,1
CATMA5A11910,1,0,0,0,0,0
CATMA5A11920,1,0,0,1,1,1
CATMA5A11930,1,0,1,0,0,1
CATMA5A11940,1,1,1,0,1,0
CATMA5A11950,0,1,0,1,0,0
CATMA5A11955,0,0,0,1,0,0
CATMA5A11970,0,0,1,0,1,1
CATMA5A11990,1,0,0,0,1,0
CATMA5A12000,1,0,0,1,1,0
CATMA5A12010,1,0,1,0,1,0
CATMA5A12020,0,0,1,1,0,0
CATMA5A12040,0,1,0,1,1,1
CATMA5A12050,0,0,0,1,1,1
CATMA5A12055,0,0,0,1,1,1
CATMA5A12070,0,0,1,0,0,0
CATMA5A12100,1,0,0,1,1,0
CATMA5a12105,1,0,0,0,0,0
CATMA5A12110,0,0,0,1,1,0
CATMA5A12120,0,0,1,0,0,1
CATMA5A12140,0,0,0,0,1,0
CATMA5A12150,1,1,0,1,1,1
CATMA5A12160,0,0,1,0,0,0
CATMA5A12170,1,0,1,0,0,0
CATMA5A12180,1,0,1,0,1,1
CATMA5A12190,1,0,1,0,0,0
CATMA5A12200,1,0,0,1,0,1
CATMA5A12210,0,0,1,1,1,1
CATMA5A12220,1,0,0,0,0,0
CATMA5A12230,1,0,0,0,1,0
CATMA5A12270,1,0,0,0,0,0
CATMA5A12280,1,0,0,0,1,1
CATMA5A12285,0,0,0,1,1,0
CATMA5A12310,0,0,1,1,1,0
CATMA5A12320,1,0,1,1,0,0
CATMA5A12330,0,0,1,0,1,0
CATMA5A12350,1,1,0,0,1,0
CATMA5A12370,0,0,0,0,1,1
CATMA5A12400,1,0,0,0,1,1
CATMA5A12440,0,0,0,1,1,1
CATMA5A12450,0,0,0,0,1,0
CATMA5A12470,1,0,0,1,0,0
CATMA5A12490,1,0,1,1,1,1
CATMA5A12500,1,0,0,0,0,0
CATMA5A12510,1,1,1,0,1,1
CATMA5A12520,0,0,0,0,0,1
CATMA5A12550,1,0,0,0,0,0
CATMA5A12555,1,0,0,1,1,1
CATMA5A12560,1,0,0,0,0,1
CATMA5A12570,0,0,0,1,0,0
CATMA5A12600,1,0,0,0,0,0
CATMA5A12610,1,0,0,1,0,0
CATMA5a12620,1,0,0,0,0,1
CATMA5A12630,1,0,0,0,1,0
CATMA5A12650,1,0,1,1,1,0
CATMA5A12660,1,0,0,1,1,0
CATMA5A12680,1,0,1,0,0,0
CATMA5A12690,1,0,0,1,1,1
CATMA5A12700,0,0,0,0,1,0
CATMA5a12720,1,0,0,1,0,0
CATMA5A12730,0,0,1,0,0,0
CATMA5A12740,1,0,0,0,0,0
CATMA5A12750,1,0,0,0,0,0
CATMA5A12760,0,0,0,1,0,0
CATMA5A12770,1,0,0,0,1,1
CATMA5A12790,0,1,0,1,0,1
CATMA5A12800,0,0,1,1,0,1
CATMA5A12805,1,0,1,0,0,0
CATMA5A12810,1,0,1,0,0,0
CATMA5A12820,1,0,1,0,0,0
CATMA5A12830,1,0,0,1,1,0
CATMA5A12840,1,0,1,0,1,1
CATMA5A12845,1,0,0,0,0,1
CATMA5A12860,1,0,0,0,0,0
CATMA5A12870,1,0,0,1,1,1
CATMA5A12890,1,1,1,0,1,1
CATMA5A12900,1,1,0,1,0,0
CATMA5A12910,1,1,0,1,1,0
CATMA5A12930,1,0,0,0,0,0
CATMA5A12950,1,0,0,1,1,0
CATMA5A12990,0,1,0,0,0,0
CATMA5A13000,1,0,1,0,1,1
CATMA5A13010,1,0,0,0,1,1
CATMA5A13020,0,0,1,0,1,0
CATMA5A13150,1,0,0,0,0,0
CATMA5A13180,1,0,0,1,1,1
CATMA5A13190,0,0,0,0,1,0
CATMA5A13200,1,0,0,0,0,0
CATMA5A13210,0,0,1,0,1,1
CATMA5A13230,0,1,1,0,1,0
CATMA5A13240,1,1,0,1,1,0
CATMA5a13250,1,0,0,0,0,0
CATMA5A13290,1,0,0,1,0,0
CATMA5A13300,0,0,0,0,0,1
CATMA5a13310,1,0,1,0,1,0
CATMA5A13320,0,0,0,0,1,0
CATMA5A13350,0,0,1,0,0,0
CATMA5a13360,1,0,1,0,0,0
CATMA5A13370,0,0,1,0,0,1
CATMA5A13380,0,0,1,0,0,0
CATMA5A13390,0,0,0,0,1,0
CATMA5A13400,0,0,0,0,0,1
CATMA5A13410,0,0,0,1,1,0
CATMA5A13420,0,0,0,0,1,0
CATMA5A13440,1,0,0,1,1,0
CATMA5A13480,0,1,0,1,1,1
CATMA5A13500,1,0,1,1,0,0
CATMA5A13515,1,1,0,0,1,1
CATMA5A13520,1,0,0,1,0,0
CATMA5A13550,1,0,1,0,0,0
CATMA5A13590,0,0,0,1,0,0
CATMA5a13600,1,1,1,0,0,0
CATMA5A13625,0,1,1,0,1,1
CATMA5A13630,1,0,0,0,0,0
CATMA5A13650,1,0,0,0,1,1
CATMA5A13660,0,0,0,0,0,1
CATMA5A13670,0,0,0,0,1,1
CATMA5A13675,0,0,1,1,0,0
CATMA5A13710,0,1,1,1,0,0
CATMA5A13720,0,0,1,0,0,0
CATMA5A13730,0,0,0,1,0,0
CATMA5A13740,1,0,0,1,0,0
CATMA5A13750,0,1,1,0,1,1
CATMA5A13770,0,0,1,0,1,1
CATMA5A13780,1,0,1,0,0,0
CATMA5A13810,1,0,0,0,0,0
CATMA5A13820,1,0,0,0,0,0
CATMA5A13830,1,0,0,0,0,0
CATMA5A13840,0,0,0,0,0,1
CATMA5A13860,1,0,1,0,0,0
CATMA5A13880,1,0,0,0,1,1
CATMA5A13890,1,0,1,1,1,0
CATMA5A13900,0,0,0,0,1,0
CATMA5A13940,1,0,0,0,0,1
CATMA5A13970,1,0,0,0,1,1
CATMA5A13980,0,0,0,0,1,1
CATMA5A14000,0,0,0,0,0,1
CATMA5A14010,1,1,1,1,1,1
CATMA5A14020,1,0,0,0,0,0
CATMA5A14030,1,0,0,0,0,0
CATMA5A14040,1,0,0,1,0,1
CATMA5A14050,0,0,0,0,1,0
CATMA5A14080,0,0,0,0,0,1
CATMA5A14110,0,0,1,0,0,0
CATMA5a14116,0,0,0,1,0,0
CATMA5A14123,1,0,0,1,0,1
CATMA5A14150,1,0,0,0,0,0
CATMA5A14180,0,1,0,0,0,1
CATMA5a14200,0,0,1,0,1,0
CATMA5A14220,0,0,1,0,0,0
CATMA5A14250,1,0,1,0,0,0
CATMA5A14280,1,0,0,0,1,1
CATMA5A14310,0,1,1,0,1,1
CATMA5A14320,0,0,0,0,0,1
CATMA5A14330,1,0,1,0,1,1
CATMA5A14400,1,0,0,1,1,1
CATMA5A14410,1,1,1,0,1,1
CATMA5A14420,1,1,0,0,1,1
CATMA5A14430,1,0,1,0,1,1
CATMA5A14460,1,0,1,0,0,0
CATMA5A14470,0,0,0,0,1,0
CATMA5A14490,1,0,1,0,0,0
CATMA5A14500,1,0,1,0,0,0
CATMA5A14530,1,0,1,1,0,1
CATMA5A14540,0,0,1,0,1,1
CATMA5A14550,1,0,0,0,0,1
CATMA5A14560,1,1,1,0,0,1
CATMA5A14610,0,0,1,0,0,0
CATMA5A14620,1,0,0,0,0,0
CATMA5A14630,0,0,0,0,1,0
CATMA5A14680,1,1,0,1,1,0
CATMA5A14700,0,1,1,0,1,1
CATMA5A14703,1,0,0,0,1,1
CATMA5A14706,1,0,1,1,1,1
CATMA5A14770,0,0,0,1,1,1
CATMA5A14780,1,0,1,1,0,0
CATMA5A14800,1,0,0,0,0,0
CATMA5A14830,1,0,0,0,0,0
CATMA5A14840,0,0,0,0,1,1
CATMA5A14860,1,1,0,0,0,0
CATMA5A14865,1,0,0,1,1,1
CATMA5A14870,1,1,0,1,0,1
CATMA5A14910,0,0,1,1,1,0
CATMA5A14920,0,1,0,0,1,0
CATMA5A14930,1,1,0,0,0,0
CATMA5A14940,1,0,0,0,1,0
CATMA5A14950,1,0,1,0,1,1
CATMA5a14960,0,0,1,1,0,0
CATMA5A14990,1,0,1,1,0,1
CATMA5A15000,0,0,0,0,1,1
CATMA5A15010,1,0,0,0,0,0
CATMA5A15030,1,0,0,1,1,1
CATMA5A15040,1,0,0,1,1,1
CATMA5A15050,0,0,1,1,0,0
CATMA5A15060,0,0,0,0,1,0
CATMA5A15080,0,0,0,1,0,0
CATMA5A15090,0,1,1,1,1,0
CATMA5A15110,1,0,1,0,0,0
CATMA5A15120,1,0,1,0,1,0
CATMA5A15130,0,0,0,0,1,0
CATMA5A15140,1,0,0,1,1,0
CATMA5A15150,0,0,0,0,0,1
CATMA5A15160,0,0,0,0,1,1
CATMA5A15170,1,0,0,0,0,1
CATMA5a15180,1,0,0,0,1,0
CATMA5A15190,1,0,0,1,1,1
CATMA5A15220,1,0,0,1,1,1
CATMA5A15250,1,0,1,0,0,0
CATMA5A15260,1,0,1,0,0,0
CATMA5A15280,1,0,0,1,1,0
CATMA5a15300,0,1,0,1,0,0
CATMA5A15305,0,0,0,0,1,0
CATMA5A15370,1,0,0,0,0,0
CATMA5A15390,1,0,0,0,0,0
CATMA5A15420,1,0,0,0,0,0
CATMA5A15440,1,0,0,0,1,0
CATMA5A15460,1,1,1,1,1,0
CATMA5A15470,0,0,0,0,1,0
CATMA5A15490,0,1,0,0,1,0
CATMA5A15500,0,1,1,0,1,0
CATMA5A15505,1,0,0,1,1,1
CATMA5A15510,1,0,1,0,1,0
CATMA5A15520,0,0,1,0,1,0
CATMA5A15540,1,0,0,0,0,1
CATMA5A15550,1,0,0,1,0,0
CATMA5A15560,0,0,0,1,1,1
CATMA5A15570,0,1,1,0,0,0
CATMA5A15580,1,0,1,1,1,1
CATMA5A15595,0,0,0,1,1,0
CATMA5A15610,1,0,0,1,1,0
CATMA5A15620,1,0,0,0,1,0
CATMA5A15640,1,0,0,1,1,0
CATMA5A15660,1,0,0,0,0,1
CATMA5A15670,1,0,0,1,0,0
CATMA5A15690,1,0,0,0,0,0
CATMA5A15710,0,0,0,0,0,1
CATMA5A15720,0,1,1,1,1,0
CATMA5A15730,0,1,1,0,1,0
CATMA5A15740,1,0,0,0,0,1
CATMA5A15770,0,0,0,1,0,0
CATMA5A15790,0,0,1,0,0,0
CATMA5A15800,1,1,0,1,1,0
CATMA5A15810,0,0,0,0,1,0
CATMA5A15820,0,0,1,0,0,0
CATMA5a15830,1,0,1,1,1,0
CATMA5A15840,0,0,1,0,1,0
CATMA5A15880,1,0,0,1,1,0
CATMA5A15890,0,0,1,1,0,0
CATMA5a15900,0,0,1,0,0,1
CATMA5A15910,1,0,0,0,1,0
CATMA5A15920,0,0,0,1,1,1
CATMA5A15930,0,0,0,1,0,0
CATMA5A15950,1,1,1,1,1,1
CATMA5A15960,1,0,0,1,1,1
CATMA5A15980,1,0,0,0,0,0
CATMA5A15990,0,0,1,0,1,0
CATMA5A16000,1,0,0,0,1,1
CATMA5A16040,0,0,1,0,0,0
CATMA5A16060,0,0,0,1,1,0
CATMA5A16065,1,0,1,0,0,0
CATMA5A16070,0,0,1,1,0,0
CATMA5A16080,0,0,0,1,1,1
CATMA5A16120,0,0,1,0,0,1
CATMA5A16130,1,0,0,0,1,0
CATMA5A16140,1,0,0,1,1,1
CATMA5A16150,1,0,0,1,1,1
CATMA5A16160,1,0,0,0,0,0
CATMA5A16190,0,0,1,0,0,0
CATMA5A16195,0,0,0,0,1,0
CATMA5A16200,1,0,0,0,0,0
CATMA5A16250,0,0,1,0,0,0
CATMA5A16350,0,0,1,0,0,0
CATMA5A16380,1,0,1,1,1,0
CATMA5A16385,0,0,0,1,1,1
CATMA5A16390,1,0,0,0,1,1
CATMA5A16400,1,1,1,1,1,0
CATMA5A16410,1,0,0,0,1,0
CATMA5A16435,1,0,1,0,1,0
CATMA5A16440,0,0,0,1,0,0
CATMA5A16450,1,0,0,0,0,0
CATMA5A16460,1,0,1,0,1,1
CATMA5A16480,1,0,0,0,0,0
CATMA5A16500,1,0,1,0,0,0
CATMA5A16530,1,0,1,0,0,1
CATMA5A16540,0,0,1,0,0,1
CATMA5A16550,1,0,0,1,1,0
CATMA5A16555,1,0,1,0,1,0
CATMA5A16560,1,0,1,0,1,0
CATMA5A16570,0,0,0,1,0,0
CATMA5A16580,1,0,1,0,1,1
CATMA5A16620,0,0,0,0,1,0
CATMA5A16630,1,0,1,0,0,0
CATMA5a16670,1,0,0,1,0,0
CATMA5A16680,1,0,0,0,1,1
CATMA5a16700,0,0,0,1,0,0
CATMA5A16710,0,0,0,0,1,0
CATMA5A16730,1,0,0,0,0,0
CATMA5A16740,1,0,0,1,0,0
CATMA5A16750,1,0,0,0,0,0
CATMA5A16760,0,0,0,0,1,0
CATMA5A16770,0,0,0,1,0,0
CATMA5A16780,1,0,0,0,0,0
CATMA5A16790,1,0,1,1,0,1
CATMA5A16800,0,0,0,1,1,1
CATMA5A16820,1,0,1,0,0,0
CATMA5A16830,0,0,1,0,1,0
CATMA5a16850,0,0,0,0,1,1
CATMA5A16860,1,0,1,0,0,0
CATMA5A16870,1,0,0,0,0,0
CATMA5A16880,1,0,0,1,1,1
CATMA5A16890,1,0,1,0,0,0
CATMA5A16900,1,0,1,0,0,0
CATMA5A16910,1,1,1,0,1,1
CATMA5A16920,1,0,0,1,1,0
CATMA5A16940,1,1,1,0,1,1
CATMA5A16980,1,0,1,0,1,0
CATMA5A16990,1,1,0,1,1,1
CATMA5A17020,0,0,1,1,0,0
CATMA5A17030,1,0,1,1,0,1
CATMA5A17040,0,0,0,1,1,1
CATMA5A17050,0,0,0,1,1,0
CATMA5A17150,0,0,0,1,1,1
CATMA5A17160,0,0,1,1,0,0
CATMA5a17180,0,0,0,0,0,1
CATMA5A17200,0,0,0,0,1,0
CATMA5A17205,1,1,0,0,0,0
CATMA5A17210,1,0,0,0,0,0
CATMA5A17220,0,0,1,0,0,0
CATMA5A17250,1,0,0,0,0,0
CATMA5A17270,0,0,1,0,1,0
CATMA5a17290,0,0,0,0,0,1
CATMA5A17300,1,1,0,0,0,0
CATMA5A17320,1,0,0,1,1,1
CATMA5A17330,1,0,0,0,0,0
CATMA5A17340,0,0,1,0,1,1
CATMA5A17350,0,0,0,0,1,0
CATMA5A17360,0,0,0,0,1,0
CATMA5A17390,1,0,1,1,1,1
CATMA5A17400,1,0,1,1,0,0
CATMA5A17430,0,0,1,0,0,0
CATMA5A17440,0,0,1,0,0,0
CATMA5A17450,1,0,0,1,1,1
CATMA5A17470,1,0,0,0,1,0
CATMA5A17480,1,0,0,1,0,0
CATMA5A17500,1,0,0,0,1,1
CATMA5A17510,0,0,1,0,0,0
CATMA5A17520,0,0,0,1,1,0
CATMA5A17530,1,1,0,0,1,0
CATMA5A17550,0,0,1,0,1,1
CATMA5A17560,1,0,0,0,1,0
CATMA5A17610,0,0,1,0,0,0
CATMA5A17620,0,1,1,0,1,0
CATMA5A17650,1,0,1,1,1,1
CATMA5A17690,0,0,0,0,1,0
CATMA5A17720,0,0,1,0,1,1
CATMA5a17730,1,0,1,0,0,0
CATMA5A17750,0,0,1,0,0,0
CATMA5A17770,0,0,0,0,1,0
CATMA5A17780,1,1,1,0,1,0
CATMA5A17800,0,0,1,1,1,0
CATMA5A17810,0,0,1,0,0,0
CATMA5A17820,0,0,1,1,1,0
CATMA5A17830,0,0,0,0,0,1
CATMA5A17860,0,1,1,0,1,1
CATMA5A17870,1,0,0,1,1,1
CATMA5A17880,1,0,1,1,0,0
CATMA5a17900,1,1,1,0,0,0
CATMA5a17910,1,0,1,0,0,0
CATMA5A17920,0,0,0,1,0,0
CATMA5A17930,0,0,0,0,1,0
CATMA5A17940,1,0,0,1,0,0
CATMA5A17970,1,0,1,0,1,1
CATMA5A17980,1,1,0,0,0,0
CATMA5A17990,0,0,0,1,0,0
CATMA5A18010,0,0,0,0,1,0
CATMA5A18020,1,0,0,0,1,1
CATMA5A18040,1,0,0,0,0,0
CATMA5A18050,1,0,1,1,1,1
CATMA5A18060,1,0,1,0,0,0
CATMA5A18070,1,0,0,0,0,0
CATMA5A18100,0,0,0,1,1,0
CATMA5A18110,1,0,0,0,0,0
CATMA5A18120,1,0,0,0,0,0
CATMA5A18160,1,1,1,1,1,0
CATMA5A18170,0,0,0,0,1,1
CATMA5A18180,1,0,0,0,1,1
CATMA5A18240,0,0,1,0,0,1
CATMA5A18250,1,0,0,0,0,0
CATMA5A18260,1,0,0,0,0,0
CATMA5A18270,0,0,0,0,1,0
CATMA5A18280,1,0,1,1,1,0
CATMA5A18290,0,0,0,0,1,1
CATMA5A18310,0,1,1,0,1,1
CATMA5A18320,1,0,0,0,1,0
CATMA5A18330,1,0,0,1,0,0
CATMA5A18340,1,1,0,0,1,1
CATMA5A18380,1,0,1,1,1,0
CATMA5A18400,0,0,1,0,0,1
CATMA5A18410,0,0,0,1,0,0
CATMA5A18420,1,0,0,0,0,0
CATMA5A18430,0,0,1,1,0,0
CATMA5A18440,1,0,1,1,0,0
CATMA5A18450,0,0,1,0,1,0
CATMA5a18460,0,0,1,1,0,0
CATMA5A18470,0,0,1,0,0,0
CATMA5A18480,1,0,1,0,1,1
CATMA5A18500,0,1,0,0,0,1
CATMA5A18510,1,1,1,0,1,1
CATMA5A18520,0,0,0,0,1,0
CATMA5A18530,1,0,0,0,1,1
CATMA5A18540,0,0,1,1,0,1
CATMA5A18550,1,0,0,0,1,0
CATMA5A18560,1,0,0,0,1,1
CATMA5A18570,1,0,0,1,1,1
CATMA5A18590,0,0,1,0,1,0
CATMA5A18600,1,0,0,0,0,0
CATMA5A18610,1,0,1,0,0,0
CATMA5A18620,0,0,1,0,0,0
CATMA5A18650,1,0,0,0,0,0
CATMA5A18660,1,1,0,0,1,0
CATMA5A18670,1,1,1,0,1,0
CATMA5A18680,0,0,0,0,1,0
CATMA5A18690,0,1,0,1,1,0
CATMA5A18710,0,0,0,0,1,1
CATMA5A18720,1,1,1,1,0,1
CATMA5A18730,0,0,0,0,1,1
CATMA5A18740,1,1,0,0,0,0
CATMA5A18750,1,0,1,0,1,0
CATMA5A18770,1,1,0,0,0,0
CATMA5A18820,1,0,0,0,0,0
CATMA5A18850,1,0,0,0,0,0
CATMA5A18880,1,0,0,0,0,0
CATMA5A18920,0,0,0,0,1,0
CATMA5A18970,0,0,0,0,1,1
CATMA5A18980,0,1,0,0,0,0
CATMA5A18990,0,0,1,0,0,1
CATMA5A19000,0,0,0,1,0,1
CATMA5A19010,1,0,0,0,1,1
CATMA5A19020,0,0,0,1,0,1
CATMA5A19030,1,0,0,0,0,0
CATMA5a19070,0,0,0,0,1,0
CATMA5A19090,1,0,0,0,0,1
CATMA5A19100,0,0,0,1,1,0
CATMA5A19110,1,0,1,0,0,0
CATMA5A19130,0,0,0,0,1,1
CATMA5A19140,1,0,0,0,0,0
CATMA5A19160,0,0,0,0,1,0
CATMA5A19170,0,0,0,0,0,1
CATMA5A19180,0,0,0,0,1,0
CATMA5A19190,1,0,0,0,0,0
CATMA5A19200,0,0,0,1,1,0
CATMA5A19210,0,0,0,0,1,0
CATMA5A19230,0,1,0,0,0,1
CATMA5A19250,1,0,1,0,1,1
CATMA5A19260,0,0,0,0,0,1
CATMA5A19270,1,0,0,0,0,0
CATMA5A19290,0,0,0,0,0,1
CATMA5A19330,1,0,1,1,1,0
CATMA5A19350,1,1,1,0,0,0
CATMA5A19370,1,1,1,0,0,1
CATMA5A19380,1,0,0,0,1,0
CATMA5A19400,0,0,1,0,0,0
CATMA5A19410,0,0,0,1,0,0
CATMA5A19420,1,1,1,1,0,0
CATMA5A19430,1,0,0,0,0,0
CATMA5A19440,1,0,0,1,1,1
CATMA5A19450,1,0,1,1,1,1
